Model_Name,Case,Learning_Rate,Epochs,Transformation,Rotation,Loss_Function,MSE,MAE,Cosine_Similarity
single_coord_linear_mlp,bifurication,0.001,30,rel,False,mse,0.039672028273344,0.1124918386340141,0.5457305312156677
single_coord_linear_mlp,aneurysm2,0.001,30,rel,False,mse,0.0508265271782875,0.1614616215229034,0.0850740000605583
single_coord_linear_mlp,aneurysm1,0.001,30,rel,False,mse,0.0445616468787193,0.1573865264654159,0.1188993453979492
single_coord_linear_mlp,cylinder,0.001,30,rel,False,mse,0.0065461746416985,0.0605503022670745,0.8517268896102905
single_coord_linear_mlp,case_k_003_left,0.0001,30,unitcube,False,mse,0.1270646601915359,0.1967955827713012,0.2735907435417175
single_coord_linear_mlp,case_k_008_right,0.0001,30,unitcube,False,mse,0.027618121355772,0.1126422435045242,0.3712352514266968
single_coord_linear_mlp,case_m_006_left,0.0001,30,unitcube,False,mse,0.0219039674848318,0.1059488430619239,0.59953773021698
single_coord_linear_mlp,case_w_027_right,0.0001,30,unitcube,False,mse,0.0371573977172374,0.1347493380308151,0.2561268508434295
single_coord_linear_mlp,case_w_038_left,0.0001,30,unitcube,False,mse,0.0524554327130317,0.1583081036806106,0.4207013249397278
single_coord_linear_mlp,bifurication,0.0001,30,unitcube,False,mse,0.0059939040802419,0.0499737150967121,0.8571637272834778
single_coord_linear_mlp,aneurysm2,0.0001,30,unitcube,False,mse,0.0130236875265836,0.0762534365057945,0.1338048279285431
single_coord_linear_mlp,aneurysm1,0.0001,30,unitcube,False,mse,0.016781123355031,0.0960970744490623,0.196124330163002
single_coord_linear_mlp,cylinder,0.0001,30,unitcube,False,mse,0.0037078433670103,0.0360864214599132,0.9492194056510924
single_coord_linear_mlp,case_k_003_left,0.0001,30,zerocenter,False,mse,0.1265554726123809,0.2009906023740768,0.2565991580486297
single_coord_linear_mlp,case_k_008_right,0.0001,30,zerocenter,False,mse,0.0248275734484195,0.1067842468619346,0.4086413383483886
single_coord_linear_mlp,case_m_006_left,0.0001,30,zerocenter,False,mse,0.0216097123920917,0.1047348007559776,0.6126601099967957
single_coord_linear_mlp,case_w_027_right,0.0001,30,zerocenter,False,mse,0.0345039553940296,0.1261534392833709,0.2914090454578399
single_coord_linear_mlp,case_w_038_left,0.0001,30,zerocenter,False,mse,0.050021756440401,0.1572722047567367,0.4340739548206329
single_coord_linear_mlp,bifurication,0.0001,30,zerocenter,False,mse,0.0095146596431732,0.0608963295817375,0.8741134405136108
single_coord_linear_mlp,aneurysm2,0.0001,30,zerocenter,False,mse,0.0167861580848693,0.0885471031069755,0.1079875826835632
single_coord_linear_mlp,aneurysm1,0.0001,30,zerocenter,False,mse,0.0204694643616676,0.1021400019526481,0.2123854756355285
single_coord_linear_mlp,cylinder,0.0001,30,zerocenter,False,mse,0.0057953596115112,0.0409196577966213,0.9535228610038756
single_coord_linear_mlp,case_k_003_left,0.0001,30,grid64,False,mse,0.0015097559662535,0.0036261298228055,0.0045163696631789
single_coord_linear_mlp,case_k_008_right,0.0001,30,grid64,False,mse,0.0004274391394574,0.0022229475434869,0.0035462391097098
single_coord_linear_mlp,case_m_006_left,0.0001,30,grid64,False,mse,0.0004012127174064,0.0021495227701961,0.0039073377847671
single_coord_linear_mlp,case_w_027_right,0.0001,30,grid64,False,mse,0.000514265266247,0.0024069300852715,0.003686218522489
single_coord_linear_mlp,case_w_038_left,0.0001,30,grid64,False,mse,0.0011035955976694,0.0035568866878747,0.0070991707034409
single_coord_linear_mlp,bifurication,0.0001,30,grid64,False,mse,5.46622795809526e-05,0.001392075442709,0.0089351162314414
single_coord_linear_mlp,aneurysm2,0.0001,30,grid64,False,mse,0.0006227419362403,0.004110190551728,0.0059488993138074
single_coord_linear_mlp,aneurysm1,0.0001,30,grid64,False,mse,0.0010933615267276,0.0072649396024644,0.019202571362257
single_coord_linear_mlp,cylinder,0.0001,30,grid64,False,mse,0.0001606912846909,0.0017623897874727,0.0287777297198772
single_coord_linear_mlp,case_k_003_left,0.0001,30,rel,False,mse,0.0995970666408538,0.1687251478433609,0.4999470710754394
single_coord_linear_mlp,case_k_008_right,0.0001,30,rel,False,mse,0.0124927815049886,0.0765874907374382,0.6952407956123352
single_coord_linear_mlp,case_m_006_left,0.0001,30,rel,False,mse,0.0102139646187424,0.0696516409516334,0.6189002394676208
single_coord_linear_mlp,case_w_027_right,0.0001,30,rel,False,mse,0.0155134694650769,0.081621341407299,0.5542837977409363
single_coord_linear_mlp,case_w_038_left,0.0001,30,rel,False,mse,0.0259800106287002,0.1043665185570716,0.5372056365013123
single_coord_linear_mlp,bifurication,0.0001,30,rel,False,mse,1.0590566396713257,0.6054965853691101,0.5610321164131165
single_coord_linear_mlp,aneurysm2,0.0001,30,rel,False,mse,56.626075744628906,4.597489356994629,-0.030005233362317
single_coord_linear_mlp,aneurysm1,0.0001,30,rel,False,mse,25.042102813720703,3.0677249431610107,0.1766395419836044
single_coord_linear_mlp,cylinder,0.0001,30,rel,False,mse,0.752711832523346,0.465497761964798,0.570979654788971
single_coord_linear_mlp,case_k_003_left,0.01,30,grid128,False,mse,0.0038563609123229,0.0138692026957869,0.0045905988663434
single_coord_linear_mlp,case_k_008_right,0.01,30,grid128,False,mse,0.0025333203375339,0.0119674326851964,0.0036928462795913
single_coord_linear_mlp,case_m_006_left,0.01,30,grid128,False,mse,0.0024465399328619,0.0118854707106947,0.0039552277885377
single_coord_linear_mlp,case_w_027_right,0.01,30,grid128,False,mse,0.0026139405090361,0.0122187146916985,0.0037621434312313
single_coord_linear_mlp,case_w_038_left,0.01,30,grid128,False,mse,0.0029912060126662,0.0129321031272411,0.0074822497554123
single_coord_linear_mlp,aneurysm1,0.01,30,grid128,False,mse,0.002792666433379,0.0130015714094042,0.007944612763822
single_coord_linear_mlp,aneurysm2,0.01,30,grid128,False,mse,0.0028542038053274,0.0127683272585272,0.002319989260286
single_coord_linear_mlp,bifurication,0.01,30,grid128,False,mse,0.0025025305803865,0.011835322715342,0.0
single_coord_linear_mlp,cylinder,0.01,30,grid128,False,mse,0.0025025305803865,0.011835322715342,0.0
single_coord_linear_mlp,case_k_003_left,0.001,30,grid128,False,mse,0.0027709251735359,0.0254305060952901,0.0047977115027606
single_coord_linear_mlp,case_k_008_right,0.001,30,grid128,False,mse,0.0017480244860053,0.0241997074335813,0.0036782748065888
single_coord_linear_mlp,case_m_006_left,0.001,30,grid128,False,mse,0.0017235925188288,0.0241236705332994,0.0039818314835429
single_coord_linear_mlp,case_w_027_right,0.001,30,grid128,False,mse,0.0018012882210314,0.0243084747344255,0.0037708079908043
single_coord_linear_mlp,case_w_038_left,0.001,30,grid128,False,mse,0.0023733603302389,0.0254499167203903,0.007464952301234
single_coord_linear_mlp,aneurysm1,0.001,30,grid128,False,mse,0.001819776254706,0.0248007494956254,0.0081563051789999
single_coord_linear_mlp,aneurysm2,0.001,30,grid128,False,mse,0.0016740867868065,0.0240802392363548,0.0027428995817899
single_coord_linear_mlp,bifurication,0.001,30,grid128,False,mse,0.0013707251055166,0.023252272978425,0.0
